Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand,Price_per_GB_RAM,Camera_Score,Value_Score,Price_Tier
"Honor X6s (Ocean Blue, 256 GB)","₹8,299",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,17.02,32.0,5.0,5000.0,0.0,8299.0,Honor,2074.75,37.0,2.4099289070972407,Premium
"Honor X5 (Midnight Black, 64 GB)","₹8,499",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,3.0,64.0,16.71,13.0,5.0,5160.0,0.0,8499.0,Honor,2833.0,18.0,1.8213907518531591,Premium
"Honor X5 (Midnight Black, 128 GB)","₹8,299",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,6.0,128.0,17.02,50.0,8.0,5160.0,0.0,8299.0,Honor,1383.1666666666667,58.0,3.7305699481865284,Premium
"Honor X5 (Midnight Black, 256 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,4.0,128.0,17.02,32.0,5.0,6000.0,0.0,8499.0,Honor,2124.75,37.0,2.8238616307800917,Premium
"Honor X5 (Titanium Silver, 256 GB)","₹8,499",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,4.0,128.0,16.94,13.0,5.0,5000.0,0.0,8499.0,Honor,2124.75,18.0,2.3532180256500763,Premium
"Honor X5 (Dynamic Black, 128 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.71,8.0,5.0,4000.0,0.0,6699.0,Honor,3349.5,13.0,1.194208090759815,Mid
"Honor X5 (Dynamic Black, 256 GB)","₹8,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,8.0,128.0,17.02,64.0,8.0,5160.0,0.0,8999.0,Honor,1124.875,72.0,4.587176352928103,Premium
"Honor X5 (Gold, 64 GB)","₹8,699",8 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.0,8.0,64.0,17.02,108.0,16.0,6000.0,0.0,8699.0,Honor,1087.375,124.0,5.517875617887113,Premium
"Honor X5 (Gold, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.94,64.0,13.0,5000.0,0.0,8999.0,Honor,1499.8333333333333,77.0,3.33370374486054,Premium
"Honor X5 (Gold, 256 GB)","₹8,299",3 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,3.0,128.0,17.02,32.0,5.0,5000.0,0.0,8299.0,Honor,2766.3333333333335,37.0,1.8074466803229305,Premium
"Honor X5 (Emerald Green, 256 GB)","₹8,699",4 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,256.0,16.94,108.0,16.0,5160.0,0.0,8699.0,Honor,2174.75,124.0,2.3726865156914587,Premium
"Honor X5 (Ocean Blue, 128 GB)","₹7,499",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,16.71,32.0,5.0,6000.0,0.0,7499.0,Honor,1249.8333333333333,37.0,4.800640085344712,Premium
"Honor X5 (Ocean Blue, 256 GB)","₹9,499",8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,8.0,256.0,16.94,50.0,16.0,5160.0,0.0,9499.0,Honor,1187.375,66.0,4.345720602168649,Premium
"Honor X8 (Midnight Black, 64 GB)","₹5,999",4 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,4.0,32.0,16.51,13.0,8.0,6000.0,0.0,5999.0,Honor,1499.75,21.0,4.000666777796299,Mid
"Honor X8 (Midnight Black, 128 GB)","₹7,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,64.0,17.02,50.0,5.0,6000.0,0.0,7999.0,Honor,1333.1666666666667,55.0,4.50056257032129,Premium
"Honor X8 (Midnight Black, 256 GB)","₹6,299",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,64.0,16.51,13.0,8.0,4000.0,0.0,6299.0,Honor,2099.6666666666665,21.0,1.9050642959199873,Mid
"Honor X8 (Titanium Silver, 64 GB)","₹7,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,64.0,17.02,50.0,5.0,5160.0,0.0,7999.0,Honor,1333.1666666666667,55.0,3.8704838104763097,Premium
"Honor X8 (Titanium Silver, 256 GB)","₹9,699",4 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,4.0,256.0,17.02,64.0,16.0,6000.0,0.0,9699.0,Honor,2424.75,80.0,2.474481905351067,Premium
"Honor X8 (Dynamic Black, 64 GB)","₹7,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,6.0,64.0,16.51,13.0,5.0,5160.0,0.0,7999.0,Honor,1333.1666666666667,18.0,3.8704838104763097,Premium
"Honor X8 (Dynamic Black, 128 GB)","₹8,699",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.0,8.0,128.0,16.94,108.0,13.0,5160.0,0.0,8699.0,Honor,1087.375,121.0,4.745373031382917,Premium
"Honor X8 (Dynamic Black, 256 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,8.0,128.0,16.94,50.0,16.0,6000.0,0.0,9499.0,Honor,1187.375,66.0,5.053163490893779,Premium
"Honor X8 (Gold, 128 GB)","₹7,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,128.0,16.71,32.0,5.0,5160.0,0.0,7999.0,Honor,1999.75,37.0,2.58032254031754,Premium
"Honor X8 (Gold, 256 GB)","₹9,799",6 GB RAM | 256 GB ROM | Expandable Upto 512 GB17.17 cm (2.7 inch) HD+ Display64MP Rear Camera | 32MP Front Camera5030 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.4,6.0,256.0,17.17,64.0,32.0,5030.0,0.0,9799.0,Honor,1633.1666666666667,96.0,3.07990611286866,Premium
"Honor X8 (Emerald Green, 64 GB)","₹6,499",3 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.3,3.0,32.0,16.56,13.0,5.0,5000.0,0.0,6499.0,Honor,2166.3333333333335,18.0,2.308047391906447,Mid
"Honor X8 (Emerald Green, 128 GB)","₹6,699",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,32.0,16.51,13.0,8.0,6000.0,0.0,6699.0,Honor,1674.75,21.0,3.582624272279445,Mid
"Honor X8 (Emerald Green, 256 GB)","₹7,699",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,6.0,64.0,16.51,32.0,5.0,6000.0,0.0,7699.0,Honor,1283.1666666666667,37.0,4.675931939212885,Premium
"Honor X8 (Ocean Blue, 128 GB)","₹7,299",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,64.0,16.51,13.0,8.0,5000.0,0.0,7299.0,Honor,1216.5,21.0,4.110152075626798,Premium
"Honor X8 (Ocean Blue, 256 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,128.0,16.71,13.0,5.0,5000.0,0.0,7999.0,Honor,1333.1666666666667,18.0,3.750468808601075,Premium
"Honor X6 (Midnight Black, 128 GB)","₹6,499",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.94,8.0,8.0,4000.0,0.0,6499.0,Honor,3249.5,16.0,1.230958609016772,Mid
"Honor X6 (Midnight Black, 256 GB)","₹9,699",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display108MP Rear Camera | 32MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.4,6.0,128.0,17.17,108.0,32.0,5000.0,0.0,9699.0,Honor,1616.5,140.0,3.093102381688834,Premium
"Honor X6 (Titanium Silver, 256 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,6.0,128.0,16.71,50.0,8.0,5000.0,0.0,7999.0,Honor,1333.1666666666667,58.0,3.750468808601075,Premium
"Honor X6 (Dynamic Black, 256 GB)","₹8,299",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.7,6.0,128.0,16.94,32.0,8.0,5000.0,0.0,8299.0,Honor,1383.1666666666667,40.0,3.614893360645861,Premium
"Honor X6 (Gold, 64 GB)","₹7,499",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,64.0,17.02,32.0,5.0,5000.0,0.0,7499.0,Honor,1249.8333333333333,37.0,4.000533404453927,Premium
"Honor X6 (Gold, 128 GB)","₹7,299",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.7,4.0,128.0,16.71,50.0,8.0,5160.0,0.0,7299.0,Honor,1824.75,58.0,2.827784628031237,Premium
"Honor X6 (Gold, 256 GB)","₹9,699",6 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,6.0,256.0,17.02,50.0,16.0,5160.0,0.0,9699.0,Honor,1616.5,66.0,3.1920816579028766,Premium
"Honor X6 (Emerald Green, 128 GB)","₹8,699",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,8.0,64.0,16.94,64.0,13.0,5000.0,0.0,8699.0,Honor,1087.375,77.0,4.598229681572595,Premium
"Honor X6 (Emerald Green, 256 GB)","₹8,699",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.4,4.0,128.0,16.94,64.0,13.0,5160.0,0.0,8699.0,Honor,2174.75,77.0,2.3726865156914587,Premium
"Honor X6 (Ocean Blue, 256 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,17.02,50.0,16.0,5160.0,0.0,8999.0,Honor,2249.75,66.0,2.2935881764640516,Premium
"Honor X5 Plus (Midnight Black, 64 GB)","₹6,699",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,3.0,32.0,16.56,8.0,8.0,6000.0,0.0,6699.0,Honor,2233.0,16.0,2.6869682042095837,Mid
"Honor X5 Plus (Midnight Black, 128 GB)","₹8,299",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,6.0,64.0,16.71,50.0,5.0,6000.0,0.0,8299.0,Honor,1383.1666666666667,55.0,4.337872032775033,Premium
"Honor X5 Plus (Midnight Black, 256 GB)","₹7,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,16.51,50.0,5.0,5000.0,0.0,7999.0,Honor,1333.1666666666667,55.0,3.750468808601075,Premium
"Honor X5 Plus (Titanium Silver, 128 GB)","₹7,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.51,32.0,5.0,5000.0,0.0,7499.0,Honor,1249.8333333333333,37.0,4.000533404453927,Premium
"Honor X5 Plus (Titanium Silver, 256 GB)","₹9,299",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.3,6.0,128.0,16.76,64.0,8.0,6000.0,0.0,9299.0,Honor,1549.8333333333333,72.0,3.8713840197870737,Premium
"Honor X5 Plus (Dynamic Black, 256 GB)","₹8,499",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.7,6.0,64.0,16.51,50.0,5.0,5000.0,0.0,8499.0,Honor,1416.5,55.0,3.5298270384751147,Premium
"Honor X5 Plus (Gold, 256 GB)","₹9,799",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 32MP Front Camera5160 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.4,8.0,256.0,16.76,50.0,32.0,5160.0,0.0,9799.0,Honor,1224.875,82.0,4.212674762730891,Premium
"Honor X5 Plus (Emerald Green, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.94,50.0,13.0,5160.0,0.0,8999.0,Honor,2249.75,63.0,2.2935881764640516,Premium
"Honor X5 Plus (Emerald Green, 128 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,16.71,50.0,5.0,5160.0,0.0,8499.0,Honor,1416.5,55.0,3.6427815037063183,Premium
"Honor X5 Plus (Emerald Green, 256 GB)","₹6,999",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,2.0,64.0,16.51,8.0,5.0,4000.0,0.0,6999.0,Honor,3499.5,13.0,1.1430204314902128,Mid
"Honor X5 Plus (Ocean Blue, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,4.0,64.0,16.94,50.0,5.0,5000.0,0.0,8499.0,Honor,2124.75,55.0,2.3532180256500763,Premium
"Honor X5 Plus (Ocean Blue, 128 GB)","₹9,299",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.4,6.0,64.0,16.94,50.0,13.0,5000.0,0.0,9299.0,Honor,1549.8333333333333,63.0,3.2261533498225616,Premium
"Honor X5 Plus (Ocean Blue, 256 GB)","₹8,999",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.07 cm (2.7 inch) HD+ Display108MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,4.0,128.0,17.07,108.0,16.0,5000.0,0.0,8999.0,Honor,2249.75,124.0,2.22246916324036,Premium
"Jio Phone 5G (Black, 64 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,8.0,64.0,16.76,50.0,8.0,6000.0,1.0,8999.0,Jio,1124.875,58.0,5.333925991776864,Premium
"Jio Phone 5G (Black, 256 GB)","₹8,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,8.0,128.0,16.76,64.0,8.0,5000.0,1.0,8999.0,Jio,1124.875,72.0,4.44493832648072,Premium
"Jio Phone 5G (Green, 128 GB)","₹8,999",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,6.0,128.0,17.02,64.0,8.0,5160.0,1.0,8999.0,Jio,1499.8333333333333,72.0,3.4403822646960776,Premium
"Jio Phone 5G (Green, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.1,8.0,256.0,17.02,64.0,13.0,5000.0,1.0,8999.0,Jio,1124.875,77.0,4.44493832648072,Premium
"Jio Phone 5G (Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,3.8,4.0,64.0,16.94,108.0,8.0,5000.0,1.0,8999.0,Jio,2249.75,116.0,2.22246916324036,Premium
"Jio Phone 5G (Blue, 128 GB)","₹9,699",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5160 mAh Battery5G Snapdragon 4s Gen 2 Processor1 Year Manufacturer Warranty,4.0,4.0,128.0,17.02,108.0,13.0,5160.0,1.0,9699.0,Jio,2424.75,121.0,2.1280544386019176,Premium
"Jio Phone 5G (Blue, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 16MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.0,4.0,256.0,16.94,50.0,16.0,6000.0,1.0,8999.0,Jio,2249.75,66.0,2.666962995888432,Premium
"Jio Phone 5G (Red, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,17.07,64.0,8.0,5160.0,1.0,8999.0,Jio,2249.75,72.0,2.2935881764640516,Premium
"Jio Phone 5G (Red, 128 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.76,64.0,8.0,5160.0,1.0,8999.0,Jio,2249.75,72.0,2.2935881764640516,Premium
"Jio Phone 5G (Red, 256 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.94,108.0,13.0,6000.0,1.0,8999.0,Jio,1499.8333333333333,121.0,4.000444493832648,Premium
"Jio Phone 5G (White, 64 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,17.07,50.0,13.0,5160.0,1.0,8999.0,Jio,1499.8333333333333,63.0,3.4403822646960776,Premium
"Jio Phone 5G (White, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 16MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,8.0,256.0,16.76,64.0,16.0,6000.0,1.0,8999.0,Jio,1124.875,80.0,5.333925991776864,Premium
"Jio Phone Next (Black, 256 GB)","₹8,299",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,4.0,128.0,16.94,50.0,8.0,5000.0,0.0,8299.0,Jio,2074.75,58.0,2.4099289070972407,Premium
"Jio Phone Next (Green, 64 GB)","₹6,299",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,16.51,8.0,5.0,5000.0,0.0,6299.0,Jio,1574.75,13.0,3.1751071598666454,Mid
"Jio Phone Next (Green, 128 GB)","₹6,299",2 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.7,2.0,32.0,16.94,13.0,8.0,4000.0,0.0,6299.0,Jio,3149.5,21.0,1.270042863946658,Mid
"Jio Phone Next (Green, 256 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,17.07,64.0,16.0,5160.0,0.0,8999.0,Jio,1499.8333333333333,80.0,3.4403822646960776,Premium
"Jio Phone Next (Blue, 128 GB)","₹9,499",8 GB RAM | 64 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera6000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.0,8.0,64.0,17.02,108.0,13.0,6000.0,0.0,9499.0,Jio,1187.375,121.0,5.053163490893779,Premium
"Jio Phone Next (Blue, 256 GB)","₹8,699",6 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.2,6.0,256.0,16.76,50.0,16.0,5000.0,0.0,8699.0,Jio,1449.8333333333333,66.0,3.448672261179446,Premium
"Jio Phone Next (Red, 64 GB)","₹6,699",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.94,8.0,8.0,5500.0,0.0,6699.0,Jio,1674.75,16.0,3.284072249589491,Mid
